,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Brand,Model
198,Hyderabad,2008,113000,Diesel,Manual,First,17.5,1896.0,106.0,5.0,31.365000000000002,4.5,Skoda,Laura Ambiente
199,Delhi,2014,90000,Diesel,Manual,First,19.87,1461.0,83.8,5.0,12.69,5.35,Renault,Duster 85PS Diesel RxL
200,Chennai,2017,29000,Diesel,Manual,Second,17.45,1493.0,100.0,7.0,10.52,6.5,Mahindra,NuvoSport N6
201,Mumbai,2016,20000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,11.98,9.0,Maruti,Vitara Brezza ZDi Plus Dual Tone
202,Kochi,2016,61012,Petrol,Manual,First,18.6,1197.0,81.83,5.0,9.76,6.0,Hyundai,i20 Asta Option 1.2
203,Jaipur,2009,87459,Petrol,Manual,First,14.7,1390.0,85.0,5.0,31.365000000000002,2.75,Skoda,Fabia 1.4 MPI Ambiente
204,Pune,2010,70500,Petrol,Manual,First,15.64,1193.0,64.1,5.0,7.69,1.5,Tata,Indigo eCS GLX
205,Delhi,2015,64103,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,55.61,19.9,Audi,Q3 2012-2015 35 TDI Quattro Premium Plus
206,Mumbai,2014,76000,Petrol,Automatic,First,14.7,1798.0,177.5,5.0,31.365000000000002,10.0,Skoda,Octavia Elegance 1.8 TSI AT
207,Delhi,2014,104000,Diesel,Manual,First,23.59,1364.0,67.06,5.0,23.25,3.0,Toyota,Etios Liva GD SP
208,Kolkata,2010,42001,Petrol,Manual,First,16.1,1197.0,74.0,5.0,7.92,2.11,Maruti,Swift 1.3 VXi
209,Kochi,2014,37245,Petrol,Automatic,First,14.8,1595.0,120.7,5.0,70.85,11.96,Mercedes-Benz,B Class B180
210,Kolkata,2013,45000,Diesel,Manual,First,27.4,1498.0,98.6,5.0,8.54,3.25,Honda,Amaze S Diesel
211,Jaipur,2012,117837,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,9.76,4.75,Hyundai,Verna 1.6 SX
212,Mumbai,2014,30000,Diesel,Manual,First,20.46,1461.0,83.8,5.0,12.69,5.95,Renault,Duster 85PS Diesel RxL Optional
213,Delhi,2015,27057,Petrol,Manual,Second,15.29,1591.0,121.3,5.0,9.76,8.15,Hyundai,Creta 1.6 VTVT S
214,Mumbai,2016,8500,Petrol,Automatic,First,20.51,998.0,67.0,5.0,7.92,4.22,Maruti,Wagon R AMT VXI
215,Kolkata,2010,30500,Petrol,Automatic,First,11.74,1796.0,186.0,5.0,70.85,10.5,Mercedes-Benz,New C-Class C250 Avantgarde
216,Delhi,2012,56000,Diesel,Automatic,First,11.8,2967.0,246.7,5.0,55.61,45.0,Audi,A8 L 3.0 TDI quattro
217,Pune,2012,44000,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,9.76,2.9,Hyundai,i10 Magna 1.1
218,Mumbai,2017,10500,Petrol,Automatic,First,14.3,1598.0,103.52,5.0,31.365000000000002,8.9,Skoda,Rapid 1.6 MPI AT Style Black Package
219,Hyderabad,2017,26000,Petrol,Automatic,First,14.67,1798.0,177.46,5.0,33.58,26.0,Skoda,Superb Style 1.8 TSI AT
220,Coimbatore,2018,25166,Petrol,Manual,First,17.19,1197.0,81.86,5.0,9.76,8.22,Hyundai,i20 Active 1.2 SX
221,Kolkata,2014,64000,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,10.940000000000001,3.5,Honda,Amaze VX i-DTEC
222,Chennai,2004,61000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,4.890000000000001,1.25,Maruti,Wagon R LXI
223,Hyderabad,2013,107000,Diesel,Manual,First,21.03,1461.0,65.0,5.0,9.12,3.7,Mahindra,Verito 1.5 D4 BSIV
224,Coimbatore,2018,29161,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,70.85,39.41,Mercedes-Benz,New C-Class C 220d Avantgarde Edition C
225,Kolkata,2013,32000,Petrol,Manual,First,22.5,998.0,67.04,5.0,5.29,2.65,Maruti,Wagon R VXI
226,Coimbatore,2015,46173,Diesel,Manual,Second,19.01,1461.0,108.5,5.0,9.51,8.92,Nissan,Terrano XV Premium 110 PS Anniversary Edition
227,Delhi,2013,47000,Diesel,Manual,First,17.8,1248.0,74.0,5.0,7.92,4.1,Maruti,Swift VDI BSIV
228,Kochi,2017,26327,Petrol,Automatic,First,16.82,1998.0,189.08,4.0,44.28,35.67,Mini,Cooper Convertible S
229,Bangalore,2015,70436,Diesel,Manual,First,18.88,1498.0,99.0,5.0,11.27,3.6,Ford,Figo Diesel
230,Jaipur,2007,200000,Diesel,Manual,Second,17.2,1396.0,53.5,5.0,7.69,0.85,Tata,Indica V2 DLS BSII
231,Kochi,2016,60813,Petrol,Manual,Second,18.6,1199.0,76.8,5.0,,3.32,Chevrolet,Beat LT
232,Mumbai,2012,45000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,11.26,3.6,Volkswagen,Polo Diesel Comfortline 1.2L
233,Hyderabad,2016,64000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,7.92,6.8,Maruti,Swift ZDi
234,Kolkata,2012,41284,Diesel,Manual,First,20.0,1399.0,68.05,5.0,11.27,2.5,Ford,Figo Diesel EXI
235,Kochi,2019,14165,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,20.74,19.64,Toyota,Innova Crysta 2.8 GX AT
236,Mumbai,2011,67000,Diesel,Automatic,Second,11.72,2199.0,194.3,7.0,9.76,7.0,Hyundai,Santa Fe 4x4 AT
237,Kolkata,2011,32572,Petrol,Manual,First,17.4,1497.0,117.3,5.0,11.74,3.87,Honda,City i-VTEC V
238,Kochi,2018,14960,Petrol,Manual,First,18.6,1197.0,81.83,5.0,9.76,6.27,Hyundai,i20 1.2 Magna Executive
239,Kochi,2015,55980,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,70.85,18.12,Mercedes-Benz,New C-Class C 220d Avantgarde Edition C
240,Mumbai,2013,74000,Diesel,Manual,First,25.44,936.0,57.6,5.0,,2.65,Chevrolet,Beat Diesel LT
241,Kochi,2015,56847,Diesel,Manual,First,22.54,1396.0,88.73,5.0,9.76,7.2,Hyundai,i20 Sportz 1.4 CRDi
242,Coimbatore,2015,121374,Diesel,Manual,First,12.99,2494.0,100.6,7.0,23.25,14.3,Toyota,Innova 2.5 Z Diesel 7 Seater
243,Chennai,2013,52000,Diesel,Manual,First,20.77,1248.0,88.76,7.0,11.215,6.9,Maruti,Ertiga VDI
244,Mumbai,2014,118000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,23.25,10.75,Toyota,Innova 2.5 V Diesel 7-seater
245,Mumbai,2007,72000,Petrol,Manual,Third,17.0,1086.0,82.0,5.0,9.76,0.95,Hyundai,Santro Xing XO eRLX Euro II
246,Kochi,2016,33915,Petrol,Manual,First,17.8,1497.0,117.3,5.0,10.940000000000001,8.09,Honda,City i VTEC V
247,Ahmedabad,2014,82002,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,54.43,18.5,BMW,X1 sDrive20d
248,Mumbai,2017,33000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,9.76,4.75,Hyundai,Grand i10 CRDi Era
249,Chennai,2016,34000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.92,8.45,Maruti,Ciaz 1.3 Alpha
250,Kolkata,2012,55000,Diesel,Manual,First,20.5,1598.0,103.6,5.0,31.365000000000002,3.5,Skoda,Rapid Leisure 1.6 TDI MT
251,Kochi,2006,160538,Diesel,Manual,First,13.1,1493.0,82.0,5.0,9.76,1.8,Hyundai,Accent CRDi
252,Jaipur,2014,60000,Diesel,Manual,Second,19.91,1498.0,103.6,5.0,11.26,3.7,Volkswagen,Polo GT 1.5 TDI
253,Coimbatore,2017,49575,Petrol,Manual,First,18.7,1199.0,88.7,5.0,10.940000000000001,7.17,Honda,Jazz 1.2 VX i VTEC
254,Jaipur,2010,83000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,9.76,1.75,Hyundai,i10 Era
255,Kochi,2018,51346,Diesel,Automatic,First,16.38,1995.0,183.0,5.0,9.76,21.99,Hyundai,Tucson 2.0 e-VGT 2WD AT GLS
256,Pune,2017,43000,Diesel,Manual,First,13.68,2393.0,147.8,7.0,25.52,18.65,Toyota,Innova Crysta 2.4 ZX MT
257,Jaipur,2011,35000,Petrol,Manual,Third,19.7,796.0,35.0,5.0,7.92,1.85,Maruti,Omni MPI CARGO BSIII W/ IMMOBILISER
258,Coimbatore,2017,27872,Petrol,Manual,Second,20.4,1197.0,81.8,5.0,7.92,5.95,Maruti,Swift VXI BSIV
259,Mumbai,2014,16514,Petrol,Manual,First,18.9,1197.0,82.0,5.0,9.76,3.75,Hyundai,Grand i10 Magna
260,Pune,2012,120000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,7.92,3.75,Maruti,Swift VDI
261,Hyderabad,2008,143275,Diesel,Manual,First,22.0,1582.0,126.2,5.0,14.07,2.6,Hyundai,Verna CRDi 1.6 SX
262,Hyderabad,2006,99000,Petrol,Manual,First,18.9,1086.0,82.0,5.0,9.76,1.75,Hyundai,Santro Xing XL
263,Mumbai,2010,52000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,9.76,2.8,Hyundai,i20 1.2 Sportz
264,Coimbatore,2017,29819,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,95.13,61.29,Mercedes-Benz,GLE 350d
265,Bangalore,2014,57000,Diesel,Manual,Second,15.8,2148.0,170.0,5.0,70.85,18.0,Mercedes-Benz,New C-Class C 220 CDI CLASSIC
266,Hyderabad,2014,88500,Diesel,Manual,First,23.2,1248.0,73.94,5.0,7.92,4.35,Maruti,Ritz ZDi
267,Bangalore,2016,28000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,9.76,13.75,Hyundai,Creta 1.6 CRDi SX
268,Pune,2010,67000,Petrol,Manual,First,19.0,998.0,66.1,5.0,7.92,2.0,Maruti,A-Star Vxi
269,Delhi,2016,26000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,12.69,10.0,Renault,Duster 110PS Diesel RXZ Option
270,Delhi,2010,120000,Diesel,Manual,First,17.8,1248.0,76.0,5.0,9.5,1.65,Fiat,Grande Punto 1.3 Emotion Pack (Diesel)
271,Coimbatore,2017,51982,Diesel,Automatic,First,16.55,2993.0,258.0,5.0,54.43,45.77,BMW,X3 xDrive30d M Sport
272,Bangalore,2010,36000,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,9.76,3.25,Hyundai,i10 Sportz
273,Pune,2016,47000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,23.25,12.8,Toyota,Innova 2.5 G4 Diesel 7-seater
274,Mumbai,2002,60000,Petrol,Manual,Third,17.3,993.0,60.0,5.0,7.92,0.55,Maruti,Zen VXI BSII
275,Hyderabad,2018,31025,Diesel,Manual,First,28.4,1248.0,74.0,5.0,7.92,7.15,Maruti,Swift VDI
276,Pune,2013,105000,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,11.28,7.0,Mahindra,Scorpio VLX 2.2 mHawk Airbag BSIV
277,Pune,2017,121900,Diesel,Manual,First,22.95,1248.0,74.0,5.0,8.34,3.75,Tata,Zest Quadrajet 1.3 75PS XE
278,Mumbai,2017,22695,Petrol,Manual,First,18.88,999.0,123.24,5.0,11.27,8.5,Ford,EcoSport 1.0 Ecoboost Titanium Plus
279,Jaipur,2012,73000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,7.92,4.35,Maruti,Swift Dzire ZDI
280,Kochi,2016,32227,Petrol,Manual,First,22.74,796.0,47.3,5.0,7.92,3.26,Maruti,Alto 800 LXI
281,Jaipur,2011,55000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,10.940000000000001,4.21,Honda,City 1.5 S MT
282,Kochi,2018,11287,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,55.61,70.36,Audi,Q7 3.0 TDI Quattro Technology
283,Mumbai,2009,48000,Diesel,Automatic,Second,17.0,1896.0,105.0,5.0,31.365000000000002,2.95,Skoda,Laura 1.9 TDI AT Ambiente
284,Kochi,2012,54308,Petrol,Manual,First,17.1,1591.0,121.3,5.0,9.76,4.28,Hyundai,Verna 1.6 SX VTVT (O)
285,Jaipur,2009,78442,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,10.940000000000001,3.57,Honda,City 1.5 V AT
286,Kolkata,2013,46000,Diesel,Manual,First,21.9,1396.0,88.8,5.0,9.76,3.11,Hyundai,i20 Magna Optional 1.4 CRDi
287,Coimbatore,2014,45051,Petrol,Automatic,First,15.0,1396.0,98.6,5.0,9.76,5.96,Hyundai,i20 Sportz AT 1.4
288,Hyderabad,2011,69000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,11.26,4.7,Volkswagen,Vento Diesel Highline
289,Ahmedabad,2014,49000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,10.940000000000001,6.9,Honda,City i VTEC VX
290,Pune,2018,45000,Diesel,Manual,First,22.95,1248.0,74.0,5.0,8.34,5.25,Tata,Zest Quadrajet 1.3 75PS XE
291,Pune,2015,64000,Diesel,Automatic,First,18.48,1995.0,177.0,5.0,54.43,28.0,BMW,5 Series 2003-2012 520d
292,Delhi,2009,60000,Petrol,Manual,First,18.9,1061.0,67.0,5.0,7.92,1.35,Maruti,Wagon R LXI Minor
293,Delhi,2015,62178,Petrol,Manual,First,18.2,1199.0,88.7,5.0,8.85,4.85,Honda,Jazz VX
294,Coimbatore,2012,58006,Diesel,Manual,First,15.0,1896.0,105.0,5.0,11.26,6.7,Volkswagen,Jetta 2007-2011 2.0 TDI Comfortline
295,Hyderabad,2010,74000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,9.76,3.1,Hyundai,i10 Magna 1.2
296,Kochi,2015,77771,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,70.85,18.64,Mercedes-Benz,New C-Class C 220 CDI Avantgarde
297,Pune,2012,45275,Petrol,Manual,First,20.36,1197.0,78.9,5.0,9.76,2.8,Hyundai,i10 Magna 1.2 iTech SE
298,Chennai,2016,48000,Diesel,Manual,First,13.68,2393.0,147.8,7.0,25.4,20.25,Toyota,Innova Crysta 2.4 ZX MT
299,Kochi,2015,31652,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,55.61,26.78,Audi,A6 2011-2015 2.0 TDI Technology
300,Hyderabad,2010,109000,Diesel,Manual,Second,12.99,2494.0,100.6,7.0,23.25,8.26,Toyota,Innova 2.5 VX (Diesel) 7 Seater
301,Mumbai,2015,31978,Petrol,Manual,First,16.47,1198.0,73.9,5.0,11.26,3.89,Volkswagen,Polo Petrol Trendline 1.2L
302,Hyderabad,2011,70000,Petrol,Manual,First,20.92,998.0,67.1,5.0,3.91,2.1,Maruti,Alto K10 LXI
303,Mumbai,2017,15000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,16.67,12.69,Honda,City i-VTEC CVT ZX
304,Coimbatore,2013,59138,Diesel,Manual,First,17.0,1405.0,70.0,5.0,7.69,2.58,Tata,Indigo LX
305,Kochi,2014,61726,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,55.61,20.77,Audi,A6 2011-2015 2.0 TDI Premium Plus
306,Delhi,2015,48000,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,70.85,20.26,Mercedes-Benz,GLA Class 200 CDI SPORT
307,Chennai,2006,58000,Petrol,Manual,Second,18.9,1086.0,82.0,5.0,9.76,1.5,Hyundai,Santro Xing XL
308,Kolkata,2011,60020,Diesel,Manual,First,17.8,1248.0,74.0,5.0,7.92,2.5,Maruti,Swift VDI BSIV
309,Hyderabad,2014,77815,Petrol,Automatic,First,23.1,998.0,67.04,5.0,7.92,4.25,Maruti,Celerio VXI AT
310,Hyderabad,2017,29000,Diesel,Automatic,First,17.9,2143.0,201.15,5.0,79.43,57.0,Mercedes-Benz,GLE 250d
311,Delhi,2017,44000,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,120.0,44.0,Land Rover,Rover Range Rover HSE Dynamic
312,Hyderabad,2011,108626,Diesel,Manual,First,20.54,1598.0,103.6,5.0,11.26,3.65,Volkswagen,Vento Diesel Trendline
313,Hyderabad,2012,71791,Petrol,Manual,First,14.0,796.0,35.0,5.0,7.92,2.05,Maruti,Omni 8 Seater BSIV
314,Kochi,2012,91931,Petrol,Manual,First,18.5,1198.0,86.8,5.0,6.62,3.13,Honda,Brio 1.2 VX MT
315,Hyderabad,2000,158000,Diesel,Manual,Second,14.07,2956.0,83.1,7.0,7.69,1.5,Tata,Sumo Delux
316,Pune,2012,91183,Diesel,Manual,First,18.0,1248.0,75.0,5.0,7.69,2.85,Tata,Indica Vista Aura 1.3 Quadrajet
317,Delhi,2012,65000,Petrol,Manual,First,18.9,998.0,67.1,5.0,7.92,2.65,Maruti,Wagon R LXI BS IV
318,Hyderabad,2015,88428,Diesel,Manual,First,16.0,2179.0,140.0,7.0,11.28,10.6,Mahindra,XUV500 W8 4WD
319,Pune,2008,138000,Diesel,Manual,Second,17.1,1396.0,70.0,5.0,7.69,1.25,Tata,Indigo LS Dicor
320,Mumbai,2018,18000,Petrol,Manual,First,16.02,1373.0,93.7,7.0,7.92,8.25,Maruti,Ertiga Paseo VXI
321,Mumbai,2011,60000,Petrol,Automatic,First,11.7,2354.0,177.6,5.0,10.940000000000001,4.45,Honda,Accord 2.4 A/T
322,Kolkata,2012,48000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,7.92,3.7,Maruti,Swift Dzire VDi
323,Hyderabad,2009,160000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,11.27,2.8,Ford,Fiesta EXi 1.4 TDCi Ltd
324,Kolkata,2008,40000,Petrol,Manual,First,17.7,1497.0,78.0,5.0,10.940000000000001,1.8,Honda,City ZX GXi
325,Kochi,2014,51495,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,55.61,21.95,Audi,A6 2011-2015 2.0 TDI Premium Plus
326,Mumbai,2011,30000,Diesel,Automatic,First,9.52,2993.0,313.0,4.0,54.43,49.0,BMW,6 Series 640d Gran Coupe
327,Coimbatore,2017,97430,Diesel,Automatic,First,14.75,2967.0,245.0,7.0,104.0,62.67,Audi,Q7 45 TDI Quattro Technology
328,Pune,2008,42496,CNG,Manual,First,26.3,998.0,67.1,5.0,7.92,1.4,Maruti,Zen Estilo LXI Green (CNG)
329,Pune,2012,83000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,9.76,5.5,Hyundai,i20 1.4 CRDi Asta
330,Bangalore,2009,37000,Petrol,Automatic,Third,16.95,1197.0,78.9,5.0,9.76,2.95,Hyundai,i10 Sportz AT
331,Kochi,2016,28503,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,10.940000000000001,6.86,Honda,Jazz 1.2 V CVT i VTEC
332,Hyderabad,2015,76496,Diesel,Manual,First,25.2,1248.0,74.0,5.0,7.92,6.15,Maruti,Swift VDI BSIV
333,Pune,2011,79152,Petrol,Manual,Second,18.5,1197.0,82.85,5.0,9.76,3.3,Hyundai,i20 Asta 1.2
334,Kolkata,2011,32000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,11.26,2.55,Volkswagen,Polo Petrol Comfortline 1.2L
335,Ahmedabad,2009,35000,Petrol,Manual,First,19.7,796.0,46.3,5.0,7.92,1.5,Maruti,Alto LXi
336,Chennai,2004,105000,Petrol,Automatic,Second,11.3,1794.0,125.0,5.0,23.25,2.5,Toyota,Corolla H4
337,Chennai,2006,56000,Petrol,Manual,Second,19.7,796.0,46.3,5.0,7.92,1.4,Maruti,Alto LXi
338,Pune,2012,73000,Diesel,Manual,First,21.12,1248.0,88.8,5.0,7.69,3.4,Tata,Manza ELAN Quadrajet BS IV
339,Pune,2012,38000,Petrol,Manual,First,19.7,796.0,46.3,5.0,7.92,2.25,Maruti,Alto LXi
340,Kolkata,2013,775000,Diesel,Automatic,First,19.3,1968.0,141.0,5.0,31.365000000000002,7.5,Skoda,Octavia Ambition Plus 2.0 TDI AT
341,Kolkata,2008,80000,Petrol,Automatic,First,11.3,1794.0,125.0,5.0,23.25,2.8,Toyota,Corolla H4
342,Coimbatore,2016,24973,Petrol,Manual,First,18.6,1197.0,81.83,5.0,9.76,7.66,Hyundai,i20 Asta Option 1.2
343,Chennai,2016,45000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.12,7.15,Maruti,Vitara Brezza LDi
344,Delhi,2010,87430,Petrol,Manual,First,17.0,1497.0,118.0,5.0,10.940000000000001,3.5,Honda,City 1.5 V MT
345,Hyderabad,2014,133944,Diesel,Manual,Second,18.0,1248.0,75.0,5.0,7.69,3.5,Tata,Indica Vista Aqua 1.3 Quadrajet
346,Kolkata,2013,57000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,10.940000000000001,3.45,Honda,Amaze S i-Dtech
347,Coimbatore,2016,27904,Petrol,Manual,First,21.1,814.0,55.2,5.0,9.76,3.55,Hyundai,EON D Lite Plus
348,Kochi,2015,30717,Diesel,Automatic,Second,21.76,1995.0,190.0,5.0,58.67,25.99,BMW,3 Series Luxury Line
349,Bangalore,2012,80000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,9.76,5.25,Hyundai,Verna 1.6 SX
350,Ahmedabad,2013,47304,Diesel,Manual,First,21.02,1248.0,88.8,5.0,7.69,2.9,Tata,Manza Club Class Quadrajet90 LS
351,Jaipur,2005,100000,Petrol,Automatic,First,14.45,1984.0,227.0,5.0,28.37,2.05,Skoda,Octavia RS
352,Pune,2017,30000,Petrol,Manual,First,24.07,998.0,67.1,5.0,4.48,3.75,Maruti,Alto K10 VXI
353,Mumbai,2014,68000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,11.27,6.75,Ford,Ecosport 1.5 DV5 MT Titanium Optional
354,Kolkata,2011,21000,Petrol,Manual,Second,18.0,995.0,62.0,5.0,,0.95,Chevrolet,Spark 1.0 LS
355,Hyderabad,2017,21000,Diesel,Automatic,First,19.33,1999.0,177.0,5.0,72.64,52.0,Jaguar,XF 2.0 Diesel Portfolio
356,Jaipur,2007,119000,Petrol,Manual,Third,13.1,1997.0,141.1,5.0,10.940000000000001,3.91,Honda,CR-V RVi MT
357,Kochi,2019,13747,Petrol,Automatic,First,14.67,1798.0,177.46,5.0,36.15,27.3,Skoda,Superb L&K 1.8 TSI AT
358,Chennai,2009,620000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,9.76,2.7,Hyundai,i10 Magna 1.2
359,Delhi,2013,70000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,7.13,3.5,Maruti,Swift LDI
360,Mumbai,2016,18000,Petrol,Automatic,First,18.5,1197.0,83.14,5.0,7.92,6.2,Maruti,Swift Dzire VXi AT
361,Chennai,2011,83000,Diesel,Manual,First,23.08,1461.0,63.1,5.0,9.51,2.75,Nissan,Micra Diesel XV
362,Mumbai,2015,130000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,7.92,3.25,Maruti,Swift Dzire Tour LDI
363,Pune,2012,63400,Diesel,Manual,First,17.8,1399.0,67.0,5.0,11.27,3.25,Ford,Fiesta Classic 1.4 Duratorq CLXI
364,Kolkata,2003,65000,Petrol,Manual,First,17.3,993.0,60.0,5.0,7.92,0.65,Maruti,Zen LX
365,Pune,2017,8350,Petrol,Manual,First,13.8,1998.0,192.0,5.0,44.59,35.0,Mini,Clubman Cooper S
366,Kolkata,2014,45000,Diesel,Manual,First,23.59,1364.0,67.05,5.0,23.25,3.25,Toyota,Etios GD
367,Kolkata,2018,26200,Petrol,Manual,First,24.7,796.0,47.3,5.0,7.92,2.9,Maruti,Alto 800 2016-2019 LXI
368,Bangalore,2011,11000,Petrol,Manual,Third,18.9,796.0,47.0,5.0,7.92,2.9,Maruti,Alto VXi
369,Bangalore,2009,90000,Diesel,Automatic,Second,11.0,2993.0,235.0,5.0,54.43,17.75,BMW,X5 3.0d
370,Mumbai,2015,74000,Petrol,Automatic,Second,11.07,2496.0,179.5,5.0,9.51,8.25,Nissan,Teana XV
371,Coimbatore,2015,37081,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,9.76,5.77,Hyundai,Grand i10 AT Asta
372,Hyderabad,2017,39000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,12.0,9.49,Maruti,Vitara Brezza ZDi Plus
373,Mumbai,2008,99000,Diesel,Automatic,Third,12.07,2967.0,241.4,7.0,55.61,12.95,Audi,Q7 3.0 TDI Quattro Premium Plus
374,Chennai,2015,38000,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,70.85,20.0,Mercedes-Benz,GLA Class 200 CDI
375,Chennai,2007,72000,Petrol,Manual,Third,16.1,796.0,37.0,4.0,7.92,1.0,Maruti,800 AC
376,Chennai,2015,93000,Diesel,Manual,Second,20.45,1461.0,83.8,5.0,12.69,7.1,Renault,Duster 85PS Diesel RxL
377,Mumbai,2017,5900,Diesel,Manual,First,21.43,1364.0,87.2,5.0,23.25,16.5,Toyota,Corolla Altis D-4D GL
378,Chennai,2014,25000,Diesel,Manual,First,15.8,2148.0,170.0,5.0,70.85,26.0,Mercedes-Benz,New C-Class 220
379,Hyderabad,2010,68000,Diesel,Manual,Second,21.1,1248.0,73.9,5.0,7.92,3.2,Maruti,Ritz VDi
380,Kochi,2017,35676,Petrol,Automatic,First,16.0,1497.0,117.3,7.0,14.65,9.48,Honda,BRV i-VTEC V CVT
381,Kochi,2015,74310,Diesel,Manual,First,24.4,1120.0,71.0,5.0,9.76,4.0,Hyundai,Xcent 1.1 CRDi Base
382,Jaipur,2014,59364,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,70.85,26.5,Mercedes-Benz,E-Class 2009-2013 E250 CDI Avantgarde
383,Kochi,2014,41380,Petrol,Automatic,Second,14.8,1595.0,120.7,5.0,70.85,11.77,Mercedes-Benz,B Class B180
384,Bangalore,2017,33900,Diesel,Automatic,First,15.0,2143.0,204.0,5.0,70.85,37.0,Mercedes-Benz,E-Class 2015-2017 E250 Edition E
385,Mumbai,2016,28000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,10.940000000000001,8.75,Honda,City i VTEC VX Option
386,Hyderabad,2007,50958,Petrol,Manual,First,17.0,1086.0,82.0,5.0,9.76,1.95,Hyundai,Santro Xing XL eRLX Euro III
387,Chennai,2011,93982,Petrol,Manual,First,17.0,1497.0,118.0,5.0,10.940000000000001,3.75,Honda,City 1.5 S MT
388,Pune,2010,95000,Petrol,Manual,First,16.2,1599.0,103.2,5.0,9.76,2.5,Hyundai,Verna Transform VTVT
389,Mumbai,2017,9000,Petrol,Automatic,First,13.5,1999.0,246.74,5.0,53.72,34.5,Jaguar,XE Portfolio
390,Delhi,2015,52516,Petrol,Manual,First,18.0,1198.0,86.7,5.0,10.940000000000001,4.65,Honda,Amaze S i-Vtech
391,Bangalore,2015,20000,Petrol,Automatic,First,18.86,1598.0,122.0,4.0,42.3,32.0,Mini,Cooper Convertible 1.6
392,Coimbatore,2017,56451,Diesel,Automatic,First,13.5,2987.0,282.0,5.0,70.85,62.81,Mercedes-Benz,S Class 2005 2013 S 350 CDI
393,Chennai,2014,37000,Petrol,Manual,First,21.1,814.0,55.2,5.0,9.76,3.25,Hyundai,EON Magna Plus
394,Kolkata,2014,17400,Petrol,Manual,First,20.51,998.0,67.04,5.0,7.92,3.1,Maruti,Wagon R VXI BS IV
395,Coimbatore,2011,90207,Diesel,Manual,First,21.1,1248.0,73.9,5.0,7.92,3.91,Maruti,Ritz LDi
396,Chennai,2011,89616,Diesel,Automatic,First,16.07,1995.0,181.0,5.0,54.43,11.0,BMW,3 Series 320d Sedan
397,Pune,2014,85000,Diesel,Manual,First,13.49,2179.0,138.03,5.0,7.69,3.5,Tata,Xenon XT EX 4X2
